morning_temperature,morning_salinity,morning_pH,long_cycle,total_seed,area,size,num_of_harvest
3.367295829986474,3.1780538303479458,2.1860512767380946,4.406719247264253,12.678747703331068,7.601402334583733,4.148411783492376,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.442651256490317,12.90082603544495,7.824445930877619,4.07753744390572,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.442651256490317,12.906657100871296,7.824445930877619,3.970291913552122,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,4.356708826689592,9.522593098362169,4.394449154672439,4.0943445622221,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.356708826689592,9.389072159919579,6.90875477931522,3.9512437185814275,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,3.970291913552122,10.939603677478631,6.90875477931522,4.5217885770490405,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,4.356708826689592,10.082177523096032,6.90875477931522,3.871201010907891,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.356708826689592,10.082177523096032,6.90875477931522,3.871201010907891,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.430816798843313,12.903734619057252,7.824445930877619,4.204692619390966,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.406719247264253,13.551220740809546,8.357259153499912,4.116323468940876,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.2626798770413155,13.40347541436171,8.210939733379021,4.097672352314775,1.791759469228055
3.367295829986474,3.1780538303479458,2.1860512767380946,4.394449154672439,12.533579815765737,7.340186835320116,4.0661736852554045,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.430816798843313,13.393658412784772,8.200013648175434,3.9765615265657175,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.418840607796598,13.328158918383728,8.134760782418645,4.238925791033209,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.442651256490317,13.089511619330057,7.893945138235959,4.054679305829669,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.418840607796598,13.060277313201007,7.8636512654486515,3.960813169597578,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,4.394449154672439,12.259144108039314,7.065613363597717,4.034240638152395,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,4.430816798843313,12.676235637077063,7.484930283289661,4.071871706370042,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.406719247264253,11.415544141828516,6.90875477931522,3.9889840465642745,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,4.2626798770413155,11.695255355062793,6.90875477931522,5.2390980068880655,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,3.784189633918261,12.206077645517674,8.160803920954665,5.017279836814924,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,4.6913478822291435,13.301120254938475,7.824445930877619,4.923623917106626,1.6094379124341003
3.367295829986474,3.1780538303479458,2.1860512767380946,4.700480365792417,13.432419767520107,7.824445930877619,4.879006851617819,1.9459101490553132
3.367295829986474,3.1780538303479458,2.1860512767380946,4.736198448394496,13.114736365554212,7.824445930877619,4.5145158177199605,1.9459101490553132
3.367295829986474,3.1780538303479458,2.1860512767380946,3.784189633918261,11.51293546492023,6.698268054115412,4.927253685157205,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,3.784189633918261,11.51293546492023,6.698268054115412,4.927253685157205,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,3.912023005428146,11.002116507732016,7.313886831633462,5.089138355584199,1.6094379124341003
3.367295829986474,3.1780538303479458,2.1860512767380946,3.912023005428146,11.002116507732016,7.313886831633462,5.14166355650266,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,4.060443010546419,12.429220196836384,7.601402334583733,5.393627546352362,1.791759469228055
3.367295829986474,3.1780538303479458,2.1860512767380946,3.044522437723423,10.819798284210286,7.906915488678587,5.707110264748875,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,3.044522437723423,10.819798284210286,7.553286605600419,5.198497031265826,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,3.8918202981106265,9.903537551286169,7.552237287560801,4.61512051684126,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,3.9318256327243257,10.819798284210286,7.837948916025284,5.198497031265826,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,3.58351893845611,10.596659732783579,7.628517626575055,5.303304908059076,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,3.784189633918261,10.819798284210286,7.811568489345179,5.303304908059076,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,3.7612001156935624,10.596659732783579,6.90875477931522,5.303304908059076,0.6931471805599453
3.367295829986474,3.1780538303479458,2.186051276738094,3.8066624897703196,9.798182590890704,7.45529848568329,5.303304908059076,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,3.332204510175204,9.210440366976515,7.430707082545968,5.638354669333745,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.060443010546419,11.695255355062793,6.439350371100098,5.5053315359323625,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,3.6635616461296463,11.156264806643742,7.902117546276448,5.707110264748875,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,3.4965075614664802,10.596659732783579,7.906915488678587,5.5254529391317835,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.219507705176107,9.903537551286169,7.850882664809852,5.5254529391317835,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.927253685157205,12.676079399771027,7.601402334583733,3.5971752649035955,1.9459101490553132
3.367295829986474,3.1780538303479458,2.1860512767380946,3.9512437185814275,9.903537551286169,7.612336837167746,5.398162701517753,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.110873864173311,11.695255355062793,6.456769655572163,5.420534999272286,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,3.8066624897703196,11.225256725762893,7.601402334583733,5.059425458265688,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,3.8066624897703196,10.819798284210286,6.587550014824797,5.170483995038151,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,3.828641396489095,9.615872144528891,7.553286605600419,5.303304908059076,0.6931471805599453
3.3706461228127207,3.282521090028557,2.1864825641376475,4.74493212836325,12.652362948153472,7.824445930877619,4.38621783929235,2.1972245773362196
3.3700015258936746,3.311585222972468,2.185790408043868,4.736198448394496,12.652362948153472,7.824445930877619,4.35109050935823,2.1972245773362196
3.3690492180112446,3.3141860046725258,2.1853588219583293,4.736198448394496,12.652362948153472,7.824445930877619,4.414366759623746,2.1972245773362196
3.3681963253197242,3.295836866004329,2.177307829414415,4.727387818712341,12.429220196836384,7.3783837129967145,4.450636932989049,2.1972245773362196
3.367295829986474,3.3169667376330785,2.180956836103283,4.736198448394496,12.652362948153472,7.824445930877619,4.406966167996332,2.1972245773362196
3.367295829986474,3.235873401236772,2.1868434989627525,4.736198448394496,12.652362948153472,7.824445930877619,4.241182857326236,2.1972245773362196
3.367295829986474,3.2751211235326494,2.185325692538247,4.74493212836325,12.652362948153472,7.824445930877619,4.318141233540333,2.1972245773362196
3.369202877410124,3.386204597076014,2.182634531378156,4.74493212836325,12.652362948153472,7.824445930877619,4.500104071434452,2.1972245773362196
3.3647452049450877,3.293832857317614,2.1857576816643327,4.727387818712341,12.429220196836384,7.601402334583733,4.4914778345625805,2.1972245773362196
3.367979038609056,3.3260724916062476,2.182593539274934,4.736198448394496,12.652362948153472,7.824445930877619,4.403158035621946,2.1972245773362196
3.3619552397078505,3.286200639254455,2.1665198807131723,4.727387818712341,12.10071768541247,7.3783837129967145,4.198847210016491,2.1972245773362196
3.367295829986474,3.4029815034556568,2.168676078058784,4.727387818712341,12.10071768541247,7.3783837129967145,4.2224005756121095,2.1972245773362196
3.368711084199253,3.31288645933044,2.1655885198868403,4.727387818712341,12.417147664184915,7.601402334583733,4.032207599477738,2.1972245773362196
3.374932849729862,3.3395119295069904,2.1690639043990942,4.727387818712341,12.64263582367357,7.824445930877619,4.258618825220211,2.1972245773362196
3.369002977138098,3.338299156145507,2.1685078628816536,4.718498871295094,12.41916990138676,7.601402334583733,4.402998920789659,2.1972245773362196
3.367295829986474,3.1780538303479458,2.1860512767380946,3.9889840465642745,10.085850775128717,7.313886831633462,5.198497031265826,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.2626798770413155,11.695255355062793,6.90875477931522,5.497168225293202,1.791759469228055
3.367295829986474,3.1780538303479458,2.1860512767380946,3.970291913552122,10.12667110305036,7.811568489345179,5.993961427306569,0.6931471805599453
3.367295829986474,3.1780538303479458,2.186051276738094,4.110873864173311,10.12667110305036,7.628517626575055,5.303304908059076,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,3.970291913552122,9.210440366976515,7.188412736496953,5.303304908059076,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,3.8501476017100584,10.308985993422084,6.398594934535208,5.303304908059076,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,3.5553480614894135,9.903537551286169,7.906915488678587,5.5254529391317835,0.6931471805599453
3.367295829986474,3.1780538303479458,2.186051276738094,3.912023005428146,11.350418300109132,7.902117546276448,5.096812990337308,1.0986122886681098
3.424398367425008,3.4592042009365116,2.207816433207953,4.23410650459726,12.458390459140503,7.3310603052186325,4.320151230955794,1.791759469228055
3.367295829986474,3.1780538303479458,2.1860512767380946,4.02535169073515,11.314486721293981,7.313886831633462,5.049856007249537,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,3.6109179126442243,10.463131911491967,6.90875477931522,5.303304908059076,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,3.8501476017100584,10.596659732783579,7.837554360881085,5.351858133476067,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.110873864173311,11.73607701625244,7.601402334583733,4.916324614625014,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,4.189654742026425,11.156264806643742,6.587550014824797,5.278114659230517,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,4.04305126783455,11.51293546492023,7.0909098220799835,5.303304908059076,0.6931471805599453
3.367295829986474,3.1780538303479458,2.186051276738094,4.189654742026425,10.819798284210286,6.55250788703459,4.442651256490317,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,4.0943445622221,12.043559598368038,7.601402334583733,4.709530201312334,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,3.8501476017100584,11.289794413577894,6.90875477931522,5.5254529391317835,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.553876891600541,11.002116507732016,6.90875477931522,4.688285092698599,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,3.9512437185814275,11.51293546492023,7.824445930877619,4.6913478822291435,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.248495242049359,11.002116507732016,6.55250788703459,4.709530201312334,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.574710978503383,11.51293546492023,7.824445930877619,4.137829674161839,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.07753744390572,11.51293546492023,7.313886831633462,5.14166355650266,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.248495242049359,10.596659732783579,6.90875477931522,4.3694478524670215,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.007333185232471,11.775297421715827,6.90875477931522,5.198497031265826,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.382026634673881,11.225256725762893,6.90875477931522,3.9889840465642745,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,3.8918202981106265,11.51293546492023,6.90875477931522,5.398162701517753,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.77912349311153,12.25486757159303,8.216358332386156,4.16707211775334,2.1972245773362196
3.367295829986474,3.1780538303479458,2.1860512767380946,4.465908118654584,11.225256725762893,6.90875477931522,4.168214410788556,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,3.9889840465642745,11.918397239722838,6.685860947068359,5.303304908059076,0.6931471805599453
3.367295829986474,3.1780538303479458,2.186051276738094,3.970291913552122,11.51293546492023,7.0909098220799835,5.062595033026967,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.787491742782046,11.51293546492023,6.803505257608338,4.37994112818286,1.9459101490553132
3.367295829986474,3.1780538303479458,2.1860512767380946,4.605170185988092,10.65728288404746,6.439350371100098,4.229263880121472,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.605170185988092,10.65728288404746,6.439350371100098,4.48488402011359,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.59511985013459,10.12667110305036,4.795790545596741,4.43477720005941,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.543294782270004,10.12667110305036,4.795790545596741,4.550361949493096,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.356708826689592,10.819798284210286,6.418364935936212,5.303304908059076,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.204692619390966,10.12667110305036,6.55250788703459,5.25227342804663,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.219507705176107,10.12667110305036,6.55250788703459,5.25227342804663,0.6931471805599453
3.367295829986474,3.1780538303479458,2.1860512767380946,4.418840607796598,10.308985993422084,5.707110264748875,4.912654885736052,1.0986122886681098
3.367295829986474,3.1780538303479458,2.1860512767380946,4.6913478822291435,10.915106645867501,6.408528791059498,4.51085950651685,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.6913478822291435,10.71443999072777,6.685860947068359,4.446565155811453,1.3862943611198906
3.367295829986474,3.1780538303479458,2.186051276738094,4.584967478670572,11.51293546492023,6.90875477931522,4.600157644164547,1.6094379124341003
3.367295829986474,3.1780538303479458,2.1860512767380946,4.584967478670572,10.819798284210286,6.928537818164666,4.601914893267419,1.6094379124341003
3.367295829986474,3.1780538303479458,2.1860512767380946,4.574710978503383,11.918397239722838,7.0909098220799835,4.515245478460104,1.791759469228055
3.367295829986474,3.1780538303479458,2.1860512767380946,4.700480365792417,12.10071768541247,7.696667081526462,4.282206299391671,1.791759469228055
3.367295829986474,3.1780538303479458,2.1860512767380946,4.709530201312334,11.695255355062793,7.2449415463370075,4.3463994570307305,1.791759469228055
3.367295829986474,3.1780538303479458,2.186051276738094,4.795790545596741,11.608244735642321,7.0909098220799835,4.067601237246589,1.9459101490553132
3.367295829986474,3.1780538303479458,2.1860512767380946,4.3694478524670215,10.596659732783579,6.90875477931522,4.343805421853684,1.3862943611198906
3.367295829986474,3.1780538303479458,2.1860512767380946,4.919980925828125,12.676079399771027,7.601402334583733,3.744314161002037,1.9459101490553132
3.367295829986474,3.1780538303479458,2.1860512767380946,4.927253685157205,12.676079399771027,7.601402334583733,3.6808052788463623,1.9459101490553132
3.367295829986474,3.1780538303479458,2.1860512767380946,4.919980925828125,12.676079399771027,7.601402334583733,3.6990772790903823,1.9459101490553132
